ID,ANIMAL NAME,PHOTO,PROFILE,PHOTO LOCATION,ORIGINAL ID BY,SEX,TAGGED,PIT TAG,DNA,SAMPLE .,CU SAMPLE,DNA PLATE,WELL,NOTES,AGE,GENERAL LOCATION,DATE TAGGED,DATE DNA TAKEN,TAG 30/09,GENOTYPED,GENOTYPED SAMPLE NO,EXTACTED?,DATE EXTRACTED,DATE GENOTYPED,TAIL,BLOOD,SKIN,FAECES
378,Viper,TRUE,L,2,UQ,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
379,Voodoo,TRUE,L,2,UQ,M,FALSE,,FALSE,,,,,,Juvenile,PGROUND,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
380,Waggles,TRUE,L,2,UQ,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
381,Wally,TRUE,L & R,2,UQ,M,TRUE,2298378,TRUE,94,,2,C8,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
383,Walter,TRUE,L & R,2,UQ,M,TRUE,2298396,TRUE,140,,,,,Juvenile,PGROUND,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
384,Warnie,TRUE,R,2,UQ,U,FALSE,,FALSE,,,,,,Juvenile,BROMS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
385,Wasabi,TRUE,L & R,2,UQ,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
386,Washy,TRUE,L,2,UQ,M,TRUE,2293299,FALSE,,,,,,Adult,SPEC,10/10/2013,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
387,Wheels,TRUE,R,2,UQ,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
388,Whisker,TRUE,L & R,1,UQ,M,TRUE,2298317,TRUE,95,,2,D8,,Adult,RAINFST,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
389,Whitney,TRUE,L,2,UQ,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
390,Wiggles,FALSE,L,2,UQ,M,FALSE,,FALSE,,,,,,Juvenile,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
392,William,TRUE,L & R,2,UQ,M,TRUE,3182228,TRUE,63,AA60351/352,1,B9,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
393,Willow,TRUE,L,2,UQ,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
395,Wink,TRUE,L & R,2,UQ,M,TRUE,2293277,TRUE,227,,,,,Adult,PGROUND,15/03/2013,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
396,Winter,TRUE,R,1,UQ,F,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
397,Wishy,TRUE,L,1,UQ,F,FALSE,,FALSE,,,,,,Adult,LAKE,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
398,Wonka,TRUE,L,1,UQ,M,FALSE,,FALSE,,,,,,Juvenile,LAKE,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
399,Woofer,TRUE,L & R,1,UQ,M,TRUE,2293213,TRUE,220,,,,,Juvenile,RAINFST,14/03/2013,14/03/2013,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
402,Yoko,TRUE,R,1,UQ,F,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
403,Patrick,TRUE,L & R,2,CF,M,TRUE,2298384,TRUE,143,,,,,Adult,PGROUND,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
405,Niles,TRUE,L & R,2,CF,M,TRUE,2298383,TRUE,144,,,,,Juvenile,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
406,Elaine,TRUE,L & R,1,CF,F,TRUE,2293939,TRUE,146 & 359,,,,,Adult,BBABS,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
407,Daphne,TRUE,L & R,2,CF,F,TRUE,2293930,TRUE,148,,,,Wound on upper left centrum surrounded by orange scale.,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
408,Fraser,FALSE,L & R,2,CF,M,TRUE,2293933,TRUE,149,,,,Broken tail.,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
409,Martin,TRUE,L & R,1,CF,M,TRUE,2293230,TRUE,157,,,,DNA sample saliva. (#152),Adult,BROMS,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
410,Mango,TRUE,L & R,1,CF,F,TRUE,2293979,TRUE,153 & 352,,,,,Adult,RAINFST,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
411,Cramer,TRUE,L & R,2,CF,M,TRUE,2293205,TRUE,158,,,,,Adult,BROMS,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
412,Celine,TRUE,L & R,2,CF,F,TRUE,2293250,TRUE,159,,,,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
413,Melissa,TRUE,L & R,2,CF,F,TRUE,2293260,TRUE,160,,,,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
414,Asterix,TRUE,L & R,2,CF,M,TRUE,2293245,TRUE,161,,,,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
415,Agnes,TRUE,L & R,2,CF,F,TRUE,2293208,TRUE,162,,,,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
416,Brody,TRUE,L & R,2,CF,M,TRUE,2293280,TRUE,163,,,,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
417,Hippo,TRUE,L & R,2,CF,M,TRUE,2293261,TRUE,164,,,,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
418,Piment,TRUE,L & R,2,CF,M,TRUE,2293247,TRUE,166,,,,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
419,Mildred,TRUE,L & R,2,CF,F,TRUE,2293257,TRUE,167,,,,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
420,Laurent,TRUE,L & R,2,CF,M,TRUE,2293203,TRUE,169,,,,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
421,Ideafix,TRUE,L & R,1,CF,M,TRUE,2293287,TRUE,171,,,,,Adult,LAKE,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
422,Potato,TRUE,L & R,1,CF,M,TRUE,2293243,TRUE,172,,,,,Adult,ARID,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
423,Pear,TRUE,L & R,2,CF,F,TRUE,2293258,TRUE,173,,,,She had a R profile in the database that was really from Reiko. There might be some false IDs. Detected 10/2/17. Blood and faeces taken on 28/03/2018.,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,TRUE,FALSE,TRUE
424,Busy,TRUE,L & R,1,CF,F,TRUE,2293218,TRUE,174,,,,,Adult,LAKE,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
425,Racoon,TRUE,L & R,1,CF,M,TRUE,2293900,TRUE,175,,,,Not enough sample left to genotype,Adult,LAKE,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
426,Rambo,TRUE,L & R,1,CF,M,TRUE,2293206,TRUE,176,,,,,Adult,RAINFST,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
427,Greg,TRUE,L & R,1,CF,M,TRUE,2293263,TRUE,177,,,,,Adult,LAKE,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
428,Poncho,TRUE,L & R,1,CF,M,TRUE,2293278,TRUE,180,,,,,Juvenile,ARID,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
429,Paqueratte,FALSE,L & R,1,CF,F,TRUE,2293253,TRUE,181,,,,,Adult,RAINFST,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
430,Dancer,TRUE,L & R,1,CF,M,TRUE,2293235,TRUE,182  & 335,,,,,Adult,BBABS,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
431,Leona,TRUE,L & R,1,CF,F,TRUE,2293266,TRUE,183,,,,Not a good left photo.,Adult,RAINFST,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
433,Ed,TRUE,L & R,1,CF,M,TRUE,2293225,TRUE,185,,,,,Adult,RAINFST,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
437,Anabelle,TRUE,L & R,2,KS,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
438,Dominique,TRUE,L & R,2,KS,M,FALSE,,FALSE,,,,,"Actually a Male, 30/10/14",Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
439,Tamara,TRUE,L & R,2,KS,F,TRUE,2293256,TRUE,206,,,,,Adult,SPEC,11/03/2013,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
441,Zoe,TRUE,L & R,2,KS,F,FALSE,,FALSE,,,,,,Adult,BROMS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
442,Penny,TRUE,L & R,2,KS,F,FALSE,,FALSE,,,,,,Adult,BROMS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
444,Suzanne,TRUE,L & R,1,KS,F,FALSE,,FALSE,,,,,"""dirty arid girl""",Adult,ARID,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
449,Mee,TRUE,L,1,RG,F,FALSE,,FALSE,,,,,,Adult,ARID,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
450,Freckles,TRUE,R,,RG,F,FALSE,,FALSE,,,,,Found in the Hub area,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
452,Bulb,TRUE,L & R,2,,M,FALSE,,FALSE,,,,,,Adult,,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
453,Kasha,TRUE,R,1,,F,FALSE,,FALSE,,,,,,Adult,ARID,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
454,Jamie,TRUE,L & R,2,,M,TRUE,2293224,TRUE,224,,,,,Adult,SPEC,15/03/2013,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
456,Esme,TRUE,L & R,2,KS,F,TRUE,2298789,TRUE,285,,,,has had two pit tags and two DNA samples taken,Adult,SPEC,11/03/2013,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
457,Shadrach,TRUE,L & R,2,KS,M,TRUE,2298715,TRUE,289,,,,,Adult,SPEC,15/11/2013,15/11/2013,,TRUE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
458,Federica,TRUE,L & R,2,KS,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
461,Conxita,TRUE,R,,ED,F,FALSE,,FALSE,,,,,,Adult,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
462,Alba,TRUE,R,,ED,F,FALSE,,FALSE,,,,,picture is of low quality,Adult,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
463,Gaga,TRUE,R,1,ED,M,TRUE,2293298,TRUE,217,,,,Blood taken on 28/03/2018.,Adult,RAINFST,13/03/2013,,,TRUE,,FALSE,,,FALSE,TRUE,FALSE,FALSE
464,Consuela,TRUE,L & R,,ED,F,FALSE,2293242,TRUE,482 & 184,,,,Pit tag previously mistakenly recorded as Celia,Adult,LAKE,,8/12/2016,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
466,Martina,TRUE,R,,ED,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
467,Cesc,TRUE,L & R,,ED,M,TRUE,2293270,TRUE,211,,,,,Adult,SPEC,12/03/2013,12/03/2013,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
468,Ilan,TRUE,R,,ED,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
472,Scabs,TRUE,L,2,RG,M,FALSE,,FALSE,,,,,,Adult,LAKE,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
474,Clio,TRUE,L,2,RG,F,FALSE,,FALSE,,,,,,Adult,LAKE,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
475,Glinda,TRUE,L,,ED,F,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
476,Laia,TRUE,L & R,,ED,F,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
477,Francine,TRUE,L & R,,ED,F,TRUE,2293272,TRUE,212,,,,Found dead on the November 18 catch. Gardeners found her in the water.,Adult,RAINFST,13/03/2013,13/03/2013,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
478,Kylie,TRUE,L & R,,ED,F,TRUE,2293251,TRUE,189,,,,,Adult,RAINFST,7/03/2013,7/03/2013,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
479,Fresh,TRUE,L & R,,ED,F,TRUE,2293269,TRUE,192 & 369 & 527,,,,,Adult,RAINFST,,8/03/2013,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
481,Lopez,TRUE,L,,ED,F,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
482,Cuddles,FALSE,L & R,,ED,F,TRUE,2298735,TRUE,300 & 368,,,,,Adult,RAINFST,6/12/2013,6/12/2013,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
483,Riana,TRUE,L & R,2,KS,F,TRUE,880098271,TRUE,306 & 436,,,,2298784 old tag,Adult,SPEC,11/12/2013,11/12/2013,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
485,Chiara,TRUE,L,2,RG,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
487,Xavier,FALSE,R,2,RG,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
489,Shadow,TRUE,L & R,2,RG,M,FALSE,,FALSE,,,,,,Adult,PGROUND,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
492,Aurelia,TRUE,L,,ED,F,FALSE,,FALSE,,,,,,Adult,ARID,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
494,Liesel,TRUE,L,,ED,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
495,Dolly,TRUE,R,1,KS,F,FALSE,,FALSE,,,,,,Adult,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
496,Mazie,TRUE,L,1,KS,F,FALSE,,FALSE,,,,,,Adult,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
499,Karin,TRUE,L & R,1,KS,F,TRUE,2293214,TRUE,188,,,,,Adult,LAKE,7/03/2013,7/03/2013,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
500,Foxy,TRUE,R,2,RG,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
501,Roja,TRUE,R,,ED,F,TRUE,2298757,TRUE,266,,,,,Adult,ARID,31/10/2013,31/10/2013,,TRUE,,FALSE,,,TRUE,FALSE,FALSE,FALSE
502,Horse,FALSE,L,,,M,FALSE,,FALSE,,,,,,Adult,ARID,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
505,Moss,TRUE,L,1,RG,M,FALSE,,FALSE,,,,,,Juvenile,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
506,Roman,TRUE,L,1,RG,M,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
507,Sarah,TRUE,L,,ED,F,FALSE,,FALSE,,,,,,Adult,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
509,Gigi,TRUE,L,,ED,F,FALSE,,FALSE,,,,,,Adult,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
510,Ryan,TRUE,L & R,,ED,M,TRUE,2293249,TRUE,216,,,,Head bobbing,Adult,RAINFST,,13/03/2013,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
512,Reiko,TRUE,R,,ED,F,FALSE,,FALSE,,,,,"There was a R profile from her under the name of Pear, there might be some false IDs. Detected on 10/2/17",Adult,LAKE,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
513,Mark,TRUE,L & R,,ED,M,TRUE,2293216,TRUE,196 & 366,,,,,Juvenile,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
514,Stephan,TRUE,L & R,,ED,M,TRUE,880098362,TRUE,565,,,,,Adult,SPEC,15/12/2016,15/12/2016,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
515,Selia,TRUE,R,2,RG,F,FALSE,,FALSE,,,,,,Adult,LAKE,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
516,Diver,TRUE,L & R,,RG,M,TRUE,2293268,TRUE,187,,,,,Juvenile,,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
517,Delilah,TRUE,L & R,,RG,F,TRUE,2293219,TRUE,190 & 365,,,,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
518,Lima,TRUE,L & R,,RG,F,TRUE,2293265,TRUE,191,,,,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
519,Balls,TRUE,L & R,,ED,M,TRUE,2298714,TRUE,272,,,,,Adult,BBABS,31/10/2013,31/10/2013,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
521,Chico,TRUE,L,,ED,M,FALSE,,FALSE,,,,,Harry listed him as unsure if he was juvenile or adult,Juvenile,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
523,Kareena,TRUE,L & R,1,RG,F,FALSE,,FALSE,,,,,,Adult,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
524,Dre,TRUE,L & R,1,RG,M,TRUE,880098237,TRUE,288 & 406,,,,Old pit tag: 2298730,Adult,BBABS,15/11/2013,15/11/2013,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
529,Rokia,TRUE,L & R,2,KS,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
530,Erika,TRUE,L,2,KS,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
532,Mila,TRUE,R,2,RG,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
533,Arnold,TRUE,L & R,2,RG,M,TRUE,2293264,TRUE,417 & 455 &195,,,,,Adult,SPEC,,29/11/2016,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
534,Ethel,TRUE,L & R,2,RG,F,TRUE,2293259,TRUE,208,,,,,Adult,SPEC,12/03/2013,12/03/2013,,TRUE,,FALSE,,,FALSE,TRUE,FALSE,FALSE
535,Damascus,TRUE,L & R,2,KS,F,FALSE,,FALSE,,,,,,Adult,BROMS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
536,Lily,TRUE,L,1,KS,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
537,Celia,TRUE,L & R,1,RG,F,TRUE,,FALSE,,,,,Need DNA,Adult,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
539,Abraham,TRUE,R,1,RG,M,FALSE,,FALSE,,,,,,Juvenile,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
541,Pucker,TRUE,L,1,RG,M,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
543,Luigi,TRUE,L & R,2,RG,M,TRUE,2298772,TRUE,264 & 370,,,,,Adult,SPEC,23/10/2013,23/10/2013,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
545,Ian,TRUE,R,,ED,M,FALSE,,FALSE,,,,,,Juvenile,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
546,Matthias,TRUE,R,,ED,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
553,Michal,TRUE,L & R,,ED,F,TRUE,3172408,TRUE,59,,1,G8,Blood and skin taken on 28/03/2018.,Adult,BROMS,,,,TRUE,,FALSE,,,FALSE,TRUE,TRUE,FALSE
554,Drogo,TRUE,L & R,,KS,M,TRUE,2298702,TRUE,201 & 297 & 484,,,,He was recorded as another individual too with tag # 2293229,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
557,Gretchen,TRUE,L,2,RG,F,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
558,Mercy,TRUE,L & R,,RG,F,TRUE,2293262,TRUE,193,,193,,,Adult,LAKE,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
559,Sansa,TRUE,L & R,,RG,F,TRUE,2293255,TRUE,194,,194,,,Adult,,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
561,Pen,TRUE,L,,ED,U,FALSE,,FALSE,,,,,,Adult,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
562,Apple,TRUE,L & R,,ED,F,TRUE,2293276,TRUE,238,,,,,Adult,BBABS,4/10/2013,4/10/2013,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
564,Marge,TRUE,L,,ED,F,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
565,Dog,TRUE,L & R,,ED,M,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
566,Stapler,TRUE,R,,ED,F,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
567,Guido,TRUE,L,,ED,M,FALSE,,FALSE,,,,,,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
568,Kelvin,TRUE,L & R,2,KS,M,TRUE,2298365,TRUE,209,,,,,Adult,PGROUND,12/03/2013,13/03/2013,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
570,Ianson,TRUE,L & R,,KS,M,TRUE,2293210,TRUE,210,,,,,Adult,,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
571,Zara,TRUE,L & R,,KS,F,TRUE,2293237,TRUE,213,,,,,Adult,,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
572,Suria,TRUE,R,,ED,M,FALSE,,FALSE,,,,,,Juvenile,BROMS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
573,Barcelona,TRUE,R,,ED,F,FALSE,,FALSE,,,,,,Adult,BROMS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
574,Spears,TRUE,L & R,,ED,F,TRUE,880098224,TRUE,400 & 418,,,,Found dead on 15/03/2018 - AM,Adult,BROMS,30/09/2015,29/11/2016,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
575,Keyboard,TRUE,R,,ED,M,FALSE,,FALSE,,,,,,Adult,ARID,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
579,Chagrin,TRUE,R,,ED,M,TRUE,2293244,FALSE,,,,,Unknown DNA number. Need to re-catch,Adult,SPEC,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
580,Table,TRUE,L & R,,ED,F,TRUE,2293212,TRUE,226 & 537B,,,,,Adult,SPEC,15/03/2013,28/11/2015,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
581,Africa,TRUE,L & R,,ED,M,TRUE,2298332,TRUE,106,,2,G9,Blood and skin taken on 29/03/2018.,Adult,BBABS,,,,TRUE,,FALSE,,,FALSE,TRUE,TRUE,FALSE
582,Skillet,TRUE,L & R,,RG,M,TRUE,2293221,TRUE,215,,,,,Adult,,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
583,Curly,TRUE,R,,ED,F,FALSE,,FALSE,,,,,,Adult,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
584,Blip,TRUE,L & R,,RG,F,TRUE,2293274,TRUE,225,,,,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
586,Xander,TRUE,L & R,,KS,M,TRUE,2293226,TRUE,219,,,,,Adult,SPEC,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
587,Yves,TRUE,L & R,,KS,M,TRUE,2293217,TRUE,222,,,,,Adult,,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
588,Earl,FALSE,L & R,2,KS,M,TRUE,2293240,TRUE,221,,,,,Adult,PGROUND,,,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
589,Damian,TRUE,L & R,1,RG,M,FALSE,,FALSE,,,,,,Adult,ARID,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
590,Dirty,TRUE,L & R,2,RG,F,FALSE,,FALSE,,,,,,Adult,BROMS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
591,Ginko,TRUE,R,1,RG,F,FALSE,,FALSE,,,,,,,BBABS,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
592,Tulip,TRUE,L & R,1,RG,F,TRUE,880108152,TRUE,358,,,,,Adult,BBABS,14/04/2015,14/04/2015,,TRUE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
593,Fay,TRUE,L,1,ED,F,FALSE,,FALSE,,,,,,Adult,RAINFST,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
594,Grant,TRUE,R,2,RG,M,FALSE,,FALSE,,,,,,Juvenile,LAKE,,,,FALSE,,FALSE,,,FALSE,FALSE,FALSE,FALSE
